"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik_d[6330]",-0.501695087681008,0.000312357357076968,0.0650408302827016,-0.63294185012848,-0.544671831187957,-0.500398958406876,-0.457155379712122,-0.378502781525464,43357.9434140133,0.99997324833723
"log_lik_d[6331]",-2.46808494420793,0.0013370934662052,0.329371512422099,-3.16523529826445,-2.67592912403009,-2.44863989059292,-2.23535774874787,-1.8825998185149,60680.4139544984,0.999926535716559
"log_lik_d[6332]",-0.112850065514997,0.000148679875754185,0.0357174478104029,-0.19162426877342,-0.135178183694576,-0.109637114357922,-0.0869460432856624,-0.0535230587300153,57710.7154859814,0.999919298509607
"log_lik_d[6333]",-0.0276786005325262,6.56928163454686e-05,0.0147832495229129,-0.0641280203967253,-0.0351843099107708,-0.0248418121554663,-0.0169922875378552,-0.00781315340971913,50641.2074880376,0.999922064881044
"log_lik_d[6334]",-0.345954218565645,0.000203291380588219,0.0477434552365187,-0.441812508044587,-0.377999634641308,-0.345467148672699,-0.313281710676649,-0.253437695221445,55155.6188390666,0.999968110326881
"log_lik_d[6335]",-0.324361366558867,0.000333307381427055,0.0715187732195076,-0.478355504379538,-0.369179320118753,-0.319454639253697,-0.274149027849095,-0.198322286588352,46041.5832274455,0.999919059908398
"log_lik_d[6336]",-0.00479427069698552,2.05040121463347e-05,0.00418426031273185,-0.0159626702034536,-0.00618687972276905,-0.0036246615409939,-0.00202291260798065,-0.000583067261970534,41644.6953604977,0.999968091407424
"log_lik_d[6337]",-0.106434137636673,0.000139270340258816,0.0335334571339783,-0.18139218309386,-0.126764554790745,-0.103374319775441,-0.0822747265892658,-0.0504577290711531,57974.8168639504,0.999960153749269
"log_lik_d[6338]",-0.775329821997932,0.000290724988230644,0.0592783726607801,-0.89907277383905,-0.813451654367381,-0.772794003069768,-0.734616176146044,-0.666549640685849,41574.5753655162,0.999941830927496
"log_lik_d[6339]",-0.0224820509115116,5.60937825495455e-05,0.0125417910904711,-0.0537432732502292,-0.0286261870522262,-0.0199887999284334,-0.0134526163402045,-0.00598320631674711,49990.7522123898,0.999925923354243
"log_lik_d[6340]",-0.450800846553017,0.000230524017007529,0.0499102153523333,-0.552103935467708,-0.483265640468114,-0.449454350607749,-0.416948259750424,-0.35648637557652,46875.5665686242,0.999991110212165
"log_lik_d[6341]",-1.53923730164953,0.00101492609151711,0.222910334581503,-2.01711346127333,-1.6791537541306,-1.52450939255436,-1.38106014659027,-1.14498973773862,48238.2531858974,0.999929093733424
"log_lik_d[6342]",-0.116108088532006,0.000147169823189325,0.0355133761445549,-0.194139837702961,-0.138347110647966,-0.113048868290433,-0.0904100116104062,-0.0567035458169588,58229.9458592544,0.999919185857559
"log_lik_d[6343]",-0.0176582738751034,4.76522911150424e-05,0.0105192585595393,-0.0441382271290496,-0.022582649586282,-0.0154694788274567,-0.0101396508597603,-0.00426647947883504,48730.7042170471,0.999929960620299
"log_lik_d[6344]",-0.36762689399875,0.00030189927595232,0.0642501577024029,-0.501798733763223,-0.408878446609366,-0.364489262184272,-0.322946670637015,-0.250890857964777,45292.2872557007,0.99991956275166
"log_lik_d[6345]",-0.209624718350245,0.000198029656295974,0.0483405657966564,-0.30891597783113,-0.241708381772915,-0.208245640279551,-0.175428319306687,-0.120742969817718,59588.5738007848,0.999922142593418
"log_lik_d[6346]",-0.0233725192721928,5.82986166431169e-05,0.01302674680071,-0.0557216169202688,-0.0298260270229424,-0.0207652111239173,-0.0139841462249177,-0.00624465781399619,49929.2962350684,0.999924775289109
"log_lik_d[6347]",-0.140656678597925,0.000162297442788736,0.0390727554668958,-0.225691899213596,-0.165541335563751,-0.137806999275878,-0.112603010846022,-0.0738543229927476,57959.5126090801,0.999914871191296
"log_lik_d[6348]",-0.125761426002071,0.000190950610527674,0.0428079880052983,-0.223805808299631,-0.151203334713136,-0.120528496989843,-0.0948579372616111,-0.0577411878285513,50258.2694032177,0.999918378140843
"log_lik_d[6349]",-0.402628769802574,0.000216950773875615,0.0485176619020145,-0.497435521123326,-0.435481606079256,-0.402439747748709,-0.369859084538585,-0.308303766949099,50012.3567316731,0.999909602805144
"log_lik_d[6350]",-0.672685364633494,0.000365982637660103,0.0744244129808802,-0.835078107343924,-0.718618026157691,-0.667634761191738,-0.620722294007619,-0.542020440422252,41353.2712490235,0.999973780446956
"log_lik_d[6351]",-0.0677281236654376,0.000114989510586408,0.0268842873969195,-0.130774860467801,-0.0832148863333498,-0.0639076954564834,-0.0483229842251998,-0.0270448876355971,54661.382001502,0.999917885276615
"log_lik_d[6352]",-0.887512827619105,0.000855149523363775,0.172490060515369,-1.26006217252523,-0.995153964164067,-0.875149149879736,-0.765927349800415,-0.58705499281647,40685.9099101214,0.999955147332424
"log_lik_d[6353]",-0.955017735304647,0.000488067347171205,0.10075652616734,-1.1689582965371,-1.01949837209838,-0.949352486134869,-0.884627485139689,-0.775135503241262,42617.3915576516,0.999933903375546
"log_lik_d[6354]",-0.0233467324212104,5.84530482377226e-05,0.01309075388754,-0.055826713055375,-0.0297172237378219,-0.020713299875319,-0.0139158462465688,-0.00599141832882497,50155.0870147985,0.999961217864703
"log_lik_d[6355]",-0.0284292326591894,8.81012988505208e-05,0.0186225914171266,-0.0765918715988764,-0.0366667199033207,-0.0239856957483912,-0.0152924945234847,-0.00580692096412431,44680.2513402438,1.00000357154772
"log_lik_d[6356]",-0.0149143154100188,4.25648956175085e-05,0.00930825905084432,-0.0386526877021343,-0.019152906702536,-0.012906748573251,-0.00831197627965456,-0.00334655451558683,47822.6653212704,0.999932893308817
"log_lik_d[6357]",-0.585317559714971,0.000398760368849839,0.0833851700080297,-0.760478611909527,-0.638756529057297,-0.581554279240248,-0.528072382521091,-0.431004912010832,43727.4003756736,0.999937002526902
"log_lik_d[6358]",-1.60794404537367,0.0010018074220558,0.227746049030193,-2.09543623502864,-1.75126791106844,-1.5920946039757,-1.44766540413284,-1.20965523179353,51681.2742678274,0.999910017179579
"log_lik_d[6359]",-0.793469860058515,0.000544110282396091,0.114382961152843,-1.03662531423069,-0.865836161231685,-0.787826789816013,-0.714503085949695,-0.584758077953124,44192.5238069954,0.999939732648029
"log_lik_d[6360]",-0.04160749823935,0.000104816388951162,0.0227679528203081,-0.0983185365554469,-0.0528002725950177,-0.0370366909076551,-0.0252925703547902,-0.0111064084708222,47183.4375535327,0.999990989720746
"log_lik_d[6361]",-1.06242354727184,0.000452744248688351,0.0998696434797967,-1.28151988825474,-1.12354801814659,-1.05385393243187,-0.991538040810086,-0.89215734319413,48658.7686839245,0.999937094226858
"log_lik_d[6362]",-0.00786091444204176,3.22029956482799e-05,0.00661017680693823,-0.0255162882294092,-0.0101650322421474,-0.0060098618922507,-0.00344064314549643,-0.00103442847252419,42134.0887147949,0.999985693605203
"log_lik_d[6363]",-0.0472953543809164,9.68690703340975e-05,0.0221623006041323,-0.101054058448984,-0.0590536256699769,-0.0436415244730983,-0.0312436298886411,-0.0152672371537428,52343.0974640659,0.99997451027289
"log_lik_d[6364]",-0.20223913719408,0.000204273093917905,0.0474741224321393,-0.302724913209181,-0.23288936232411,-0.199335752649766,-0.168463834047778,-0.118370326521972,54012.1614811488,0.999909863783658
"log_lik_d[6365]",-0.0884936592706291,0.000131687033688189,0.0314680902114426,-0.159634557469545,-0.107574238499098,-0.0852116295357437,-0.0654404494558443,-0.0378165281343468,57102.4500857534,0.999925471451163
