"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"am",-0.447045000691939,0.00226812711266395,0.0989101526833227,-0.642762159791934,-0.51286586721678,-0.445494340818282,-0.380871016289072,-0.255127159820679,1901.72170988338,1.00119761585382
"mm",-1.54794053906451,0.000823457671234605,0.07809382422212,-1.7018122791007,-1.59899007712913,-1.54766006544229,-1.49643736145066,-1.39590493423587,8993.95730610767,1.00027069902112
"as",0.640681674405917,0.00104429267532219,0.0781816835534886,0.507766512511631,0.585662381070059,0.633397690958442,0.687999870682022,0.813105859266375,5604.87037113227,1.00061467295379
"ms",0.44554532466431,0.000694119412726135,0.074301232662298,0.31714514375149,0.393250057657646,0.439485274774444,0.491018829611502,0.607831427449038,11458.3914869526,1.00040072276333
"alph_raw[1]",-0.730170850237487,0.00377988351561417,0.211028502258262,-1.15802324719941,-0.869929862496748,-0.727113023009581,-0.587404738760641,-0.329281991882759,3116.9181678599,1.00084957092746
"alph_raw[2]",-0.787712572695264,0.00380611897416669,0.225666604051406,-1.25087699587907,-0.934894392481016,-0.780921484786888,-0.633786049481188,-0.358611718908751,3515.36049322524,1.00074042605397
"alph_raw[3]",-0.0842908182968155,0.00360164242974735,0.186025781695934,-0.450615667807479,-0.209350346942833,-0.0846326492223699,0.0423707732868917,0.276013818137603,2667.74975308222,1.00095742526047
"alph_raw[4]",-0.740759979371254,0.00380390708042848,0.224868514167796,-1.1942136661268,-0.889264124051746,-0.735849389787453,-0.587359794991624,-0.312324044570541,3494.60022980259,1.000620723925
"alph_raw[5]",1.20526581617096,0.00397803870343413,0.256102277199049,0.727465898297612,1.02893848430526,1.19686515647475,1.37241399627703,1.732343753682,4144.6596386961,1.00031365546347
"alph_raw[6]",1.63087787865872,0.00422569237454781,0.308516991130124,1.06543295136192,1.41623875929854,1.61795264098359,1.83093900933026,2.27069817703751,5330.43214012581,1.00032277909828
"alph_raw[7]",-0.123888446131407,0.00356165756627736,0.191874547341974,-0.501691258663024,-0.253336266415714,-0.123597803329387,0.00637698262836949,0.247508501341303,2902.22054575415,1.00085054888622
"alph_raw[8]",1.6543770665534,0.00440435829069775,0.282825509902198,1.12814580948467,1.46015743593646,1.64243074260323,1.83821256703176,2.23645761037229,4123.55579354358,1.00047690422994
"alph_raw[9]",0.9697333199435,0.00385892121962116,0.218847781724295,0.560291073690655,0.819391559696177,0.962830748866711,1.11202214909265,1.42028686098064,3216.26979992957,1.00055790772872
