"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"km",-3.67830091551319,0.00840381431109208,0.325791906756645,-4.31871627092165,-3.89405353137315,-3.6764779093865,-3.46493217912064,-3.03927590228194,1502.8917049518,1.00138593786264
"gm",-0.381931908498388,0.00542445483649635,0.231507440529237,-0.83574953857936,-0.537064961848127,-0.383012293999576,-0.227447985092783,0.073974870021102,1821.4519199271,1.00290807858576
"ks",2.1748799000717,0.00479411053128589,0.290532950598726,1.69534616121279,1.96857836040844,2.14452583095708,2.34656532279254,2.82971127388231,3672.60908300704,1.00101981504627
"gs",1.48071883437663,0.00304088822398933,0.170394994205216,1.19123293254037,1.3611621665748,1.46764717290551,1.58270642578197,1.85648486108177,3139.87783186317,1.00027305182234
"kapp_raw[1]",-0.467266281599062,0.00386853338834087,0.168710805447325,-0.799728438428839,-0.579907219756528,-0.466444877319477,-0.35316721072764,-0.141136364491329,1901.92373670398,1.00108776023324
"kapp_raw[2]",0.294189110833838,0.00405355495265575,0.176286662150546,-0.043527698390274,0.175427730565974,0.291260539076471,0.411110579557227,0.646457232489252,1891.32768475092,1.00092989329979
"kapp_raw[3]",1.43908104614924,0.00512262411648936,0.426819442996513,0.780344982235319,1.14259767214022,1.37886773777634,1.66839783582697,2.46563284864509,6942.30052509965,1.00042645138404
"kapp_raw[4]",-1.64760791079051,0.00505034190734607,0.294818457108559,-2.26923532015632,-1.83113224947446,-1.63020174483733,-1.44472316315256,-1.11796888677195,3407.75039274915,1.00097716445431
"kapp_raw[5]",0.0754628362692601,0.00389522832113472,0.155655512919334,-0.22881908553915,-0.0284499383539501,0.0741355606236272,0.17919113926602,0.381399328884375,1596.84651717112,1.00113472151501
"kapp_raw[6]",0.960240477171835,0.00462863916945646,0.211779900159774,0.561666956566994,0.813850785753956,0.956764965158091,1.10148773105743,1.38534107887848,2093.45112499368,1.00094230402192
"kapp_raw[7]",0.76507789677259,0.00444310574044066,0.2016436600072,0.385539382917558,0.626202122322154,0.760679752468938,0.896680288120908,1.17138796792619,2059.66147237905,1.00098462193271
"kapp_raw[8]",-1.39261931755277,0.00526978061685053,0.470228274420198,-2.51383045273028,-1.64630555658355,-1.31633826745556,-1.05922141338376,-0.680882967345105,7962.187622994,1.00031796791532
"kapp_raw[9]",0.21852993462211,0.00397832249697633,0.157477181681716,-0.0865195518102065,0.112692876853146,0.217446963841996,0.324487297274217,0.525703715325744,1566.87840898046,1.00121045542066
"kapp_raw[10]",-2.23207170258263,0.00559385937368784,0.456236985317565,-3.2562491075035,-2.5017194286372,-2.18751295391724,-1.91051921277744,-1.47229892956209,6652.0865206541,1.00071530210618
"kapp_raw[11]",-0.55060553660836,0.00387622737726545,0.168759177384435,-0.884776515685697,-0.664165005856412,-0.548656677442204,-0.43570433464688,-0.223941001193337,1895.46736023698,1.00108162042616
"kapp_raw[12]",0.586723360257487,0.00424476608291607,0.193169223349327,0.221530806255945,0.453521456603961,0.5835364252604,0.713894563511923,0.978027558368499,2070.94393818509,1.00106548364645
