"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[654]",-0.106270499622876,0.000189979670728145,0.0425188105560273,-0.205891647580961,-0.13046101713389,-0.100076304522444,-0.0753815115984068,-0.0416508241144175,50089.644849892,0.999949669424589
"log_lik[655]",-0.391275781174568,0.000177116018420706,0.0450316675952961,-0.480375370123919,-0.421492092766635,-0.390980781380825,-0.360693083376871,-0.304413855214507,64642.832567113,0.999930489301444
"log_lik[656]",-0.103997755315675,0.000188570934957276,0.0420744711356995,-0.202479247415596,-0.127814417266077,-0.0977935258243713,-0.0735014971285968,-0.0403167674481911,49783.7747202535,0.999951486066144
"log_lik[657]",-0.188125688600046,0.000214649097140294,0.0513354868716688,-0.300187078217407,-0.220224403198575,-0.183771156807262,-0.151389591519829,-0.100605618490225,57197.5252088556,0.999939599137462
"log_lik[658]",-0.390419877003206,0.000177469526078062,0.0451005257309974,-0.47950502406712,-0.420741038890587,-0.390084071364016,-0.359804135581916,-0.303320641343103,64582.615564208,0.999930809394035
"log_lik[659]",-0.184184667885822,0.000214074788206108,0.05103186512124,-0.295744143545424,-0.215936532099258,-0.179747144190253,-0.147702606788884,-0.0976152737602577,56826.6214639683,0.999941569512334
"log_lik[660]",-0.103965872279074,0.000188552613863655,0.0420684955279339,-0.202419157559433,-0.127778513668797,-0.0977635524472813,-0.0734794379125083,-0.0402999654936557,49779.3070912168,0.999951512503959
"log_lik[661]",-1.82196634773982,0.00100030991500481,0.259943113023593,-2.37631793898096,-1.98593400371422,-1.80512353691034,-1.63911297585039,-1.36263954182991,67528.5592949024,0.999924457102387
"log_lik[662]",-1.13714599693973,0.000371104086981417,0.0964381020650299,-1.34238325488736,-1.19793256899723,-1.13114185620662,-1.06959690565613,-0.965851395829947,67531.4127020002,0.999924567454611
"log_lik[663]",-1.82086718818164,0.000999242905784679,0.259689990259747,-2.37459441434336,-1.98467424369021,-1.80402318661175,-1.63823069248313,-1.36219853075858,67541.1223130991,0.999924407674931
"log_lik[664]",-0.390762205254539,0.00017732384047372,0.0450723333872397,-0.479851608594246,-0.421050051583116,-0.390435123674076,-0.360155163297721,-0.303719562266656,64607.9299941112,0.99993067771751
"log_lik[665]",-0.18423865038853,0.000214078739458799,0.0510353722565534,-0.295774922107441,-0.2159869312086,-0.179805616532903,-0.147739471072131,-0.0976392007220128,56832.3345179014,0.999941540622608
"log_lik[666]",-1.82173267293909,0.00100008209756382,0.2598891525859,-2.37539945392036,-1.98567314350945,-1.80489952744466,-1.63891432823798,-1.36254615102036,67531.2828690449,0.999924446458938
"log_lik[667]",-0.390126741861065,0.000177598805472547,0.0451254188827587,-0.479203246454684,-0.420468322372832,-0.389785671648679,-0.359478943161961,-0.30298650416415,64559.8350168741,0.999930924157301
"log_lik[668]",-0.399287796362861,0.000174890156903994,0.0446777379619646,-0.487291428466558,-0.429409187238945,-0.399002273534549,-0.368846995449882,-0.312167976093906,65260.6835732482,0.999928485484371
"log_lik[669]",-0.393356070299455,0.000176287356324271,0.0448884442217883,-0.48196924035718,-0.423621586300009,-0.393041014641102,-0.362815370821126,-0.306557139664148,64837.577061739,0.999929795593712
"log_lik[670]",-0.1047610153591,0.000189021302620703,0.0422195896193187,-0.203823822805704,-0.128648951376325,-0.0985929203099076,-0.0741522530788145,-0.0408617363606365,49889.1967661467,0.999950862448588
"log_lik[671]",-0.391067885307062,0.000177198639378794,0.0450479589640128,-0.480181792000331,-0.421327456750762,-0.390757352663506,-0.360463272778328,-0.304186091823108,64629.3029270903,0.999930562588594
"log_lik[672]",-0.186856742627486,0.000214397535055136,0.0512263222517841,-0.298915432691114,-0.2188031532601,-0.182484751936477,-0.150183698821517,-0.099693544585561,57088.2563535805,0.999940213744824
"log_lik[673]",-0.0645599561234206,0.000141733679953704,0.0303777703199531,-0.136421585019528,-0.0816039726359468,-0.0597893415415933,-0.0424675034239659,-0.0196627202470301,45937.3207593575,1.00002798275646
"log_lik[674]",-0.244896349943848,0.00020969127208115,0.0494277653927936,-0.344601618081159,-0.277889587289421,-0.243799452117944,-0.210898591983756,-0.151536042355396,55562.4317222216,0.999980864824076
"log_lik[675]",-0.0679190411625553,0.000145180780825246,0.0313247092958677,-0.141617303571128,-0.0856189620565491,-0.0631495115272627,-0.0451051100762365,-0.0211431753653044,46553.8757226994,1.00002143062344
"log_lik[676]",-0.02508785232748,8.60874632018397e-05,0.0168715591427952,-0.0681281637142379,-0.0327795924509223,-0.0211707009827665,-0.0130731222947349,-0.0044683407174898,38408.7891984201,1.00005490573973
"log_lik[677]",-0.244503758224819,0.000209684910039997,0.0494284689437545,-0.344311509159419,-0.277479720500419,-0.243402888703792,-0.210517564181677,-0.151205548976677,55567.3852581302,0.999981216000417
"log_lik[678]",-3.9642213960826,0.00293521021796314,0.696977230508126,-5.47642611066842,-4.39361973330366,-3.91146790401209,-3.47354698945166,-2.75042577509605,56384.3735445922,0.9999546819014
"log_lik[679]",-0.0645045371322354,0.000141677549073079,0.0303631649175085,-0.136350401584467,-0.0815330536716283,-0.059733769730011,-0.042427939662347,-0.0196472150008333,45929.5305443968,1.00002808698023
"log_lik[680]",-0.0657110634036597,0.000142931885002626,0.0306881895550667,-0.138157608661864,-0.0828729874647517,-0.0609673030157499,-0.0433420263715643,-0.0201521625481122,46098.2345782328,1.00002576991913
"log_lik[681]",-0.244664165367573,0.000209686761440029,0.0494280476203306,-0.344432919096654,-0.277641612831383,-0.243550973243369,-0.21067090374596,-0.151386820895685,55565.4567323722,0.999981072223159
"log_lik[682]",-0.0643416365336904,0.000141513412418446,0.0303204116364587,-0.13616841200081,-0.0813253123799216,-0.0595821009163116,-0.0423005656635822,-0.0195662231078324,45906.5841882126,1.00002839593554
"log_lik[683]",-3.96478784948627,0.00293565196084285,0.697092058027117,-5.47725889816192,-4.39421775255153,-3.91202347052811,-3.47419041080262,-2.75080712047167,56385.9805934421,0.999954715952052
"log_lik[684]",-0.244857848823462,0.000209690374011837,0.0494277845850469,-0.344571795879174,-0.277849726706898,-0.243748767221881,-0.210853316807388,-0.151514461425965,55562.9508016469,0.999980898844114
"log_lik[685]",-0.0245054257062249,8.49179457934037e-05,0.016598179658717,-0.0668468385263058,-0.0320297460210188,-0.0206450960137531,-0.0126938855147518,-0.00429721829429624,38205.1546952839,1.00005744437145
